40479,1
40483,1
40485,1
40487,1
40489,1
40491,1
40493,1
40495,1
40497,1
40499,1
40501,1
40503,1
40505,1
40507,1
40509,1
40511,1
40515,1
40517,1
40519,1
40521,1
40523,1
40527,1
40533,1
40535,1
40537,1
40539,1
40541,1
40547,1
40551,1
40553,1
40555,1
40557,1
40561,1
40563,1
40567,1
40569,1
40571,1
40573,1
40575,1
40577,1
40579,1
40581,1
40583,1
40585,1
40587,1
40591,1
40593,1
40595,1
40597,1
40599,1
40603,1
40609,1
40615,1
40617,1
40621,1
40623,1
40625,1
40627,1
40629,1
40631,1
40635,1
40637,1
40643,1
40645,1
42329,0
42333,0
43327,0
43329,0
43331,0
43333,0
43335,0
43341,0
43343,0
43345,0
43349,0
43351,0
43355,0
43357,0
43359,0
43361,0
43365,0
43369,0
43371,0
43373,0
43375,0
43377,0
43379,0
43381,0
43383,0
43385,0
43387,1
43389,0
43391,0
43393,0
43395,0
43397,0
43399,0
43401,0
43403,0
43405,0
43407,0
43409,0
43411,0
43413,0
44327,1
44329,1
44331,0
44333,0
44335,1
44337,0
44339,0
44341,0
44343,0
44345,0
44347,0
44349,0
44351,0
44353,0
44355,0
44359,1
44361,0
44363,0
44365,0
44367,0
44371,0
44375,0
44379,0
44381,0
44383,0
44385,0
44389,0
44393,1
44395,0
44399,1
44401,0
44403,0
44407,0
44409,0
44411,1
44413,0
44415,0
44417,0
44421,0
44425,0
44427,0
44431,0
44433,0
44435,0
44437,0
44441,1
44443,0
44445,0
44449,0
44451,1
44453,1
44457,1
44459,0
44461,0
44463,0
44469,1
44471,0
44477,0
44479,1
44481,0
44483,0
44487,1
44489,1
44491,0
44493,0
44495,1
44497,0
44499,0
44503,1
44505,0
44507,0
44509,1
44511,1
44513,0
44515,0
44517,0
44521,0
44523,0
44525,0
44527,0
44529,0
45327,0
45329,0
45333,0
45335,0
45337,0
45339,0
45341,0
45345,1
45347,0
45351,1
45353,0
45355,1
45363,1
45365,0
45367,0
45369,1
45371,0
45375,0
45377,1
45379,0
45381,0
45383,0
45385,0
45389,0
45391,0
45393,0
45397,1
45399,0
45401,0
45403,1
45407,0
45409,0
45411,0
45413,0
45415,1
45417,0
45419,0
45421,0
45423,1
45425,0
45427,0
45429,0
45431,0
45433,0
45435,0
45441,1
45443,0
45445,0
45447,0
45449,1
45451,0
45453,0
45457,0
45459,0
45461,0
45465,0
45467,0
45469,1
45471,0
45473,1
45475,0
45477,0
45479,0
45481,1
45483,0
45485,0
45489,0
45491,0
45495,0
45497,0
45499,0
45507,0
45509,0
48327,1
48329,0
48331,0
48333,0
48335,0
48337,0
48339,0
48341,1
48343,1
48347,1
48349,0
48351,0
48353,1
48357,1
48359,0
48361,0
48363,1
48365,0
48367,0
48369,0
48375,0
48381,0
48383,0
48385,0
48387,1
48391,1
48395,0
48399,0
48401,1
48403,0
48405,1
48407,0
48411,1
48413,0
48415,0
48417,0
48419,1
48423,0
48425,0
48427,1
48433,0
48435,0
48439,0
48441,0
48445,0
48453,0
48455,0
48457,0
48459,0
48467,0
48469,0
48473,0
48475,0
48477,0
48479,0
48481,1
48483,0
48485,0
48487,0
48489,0
48491,0
48493,0
48495,0
48497,1
48499,0
48501,0
48503,0
48505,1
48507,0
48509,0
48511,1
48513,0
48515,0
48517,0
48519,0
48521,0
48523,0
48525,1
48527,0
48531,0
48533,1
48539,1
48541,0
48543,1
48545,0
48547,0
48553,0
48555,1
48557,1
48559,0
48561,1
48563,0
48565,0
49329,1
49331,1
49333,1
49337,1
49339,1
49341,1
49343,1
49345,1
49347,1
49351,1
49355,1
49357,1
49359,1
49361,1
49363,1
49365,1
49367,1
49369,1
49373,1
49375,1
49377,1
49379,1
49381,1
49383,1
49385,0
49387,1
49389,1
49391,1
49393,1
49397,1
49399,1
49403,1
49405,1
49407,1
49409,1
49411,1
49415,1
49417,1
49419,1
49421,1
49423,1
49425,1
49427,1
49431,1
49435,1
49437,1
49439,1
49443,1
49445,1
49447,1
49451,1
49453,1
51327,0
51329,1
51331,1
51335,1
51339,0
51343,1
51345,1
51347,1
51349,0
51353,1
51355,1
51363,1
51365,1
51369,1
51371,1
53327,1
53329,0
53333,0
53335,0
53339,0
53341,0
53343,0
53345,0
53349,0
53351,0
53353,0
53355,0
53357,0
53361,0
53363,0
53365,0
53367,0
53369,0
53371,0
53373,0
53379,0
53381,0
53383,0
53385,0
53387,0
53389,0
53391,0
53393,0
53395,0
53397,0
53399,0
53403,0
53405,0
53411,1
53415,0
53417,0
53419,0
53421,0
53423,0
53425,1
53427,0
53429,0
53431,0
53433,0
53435,1
53437,0
53439,0
53441,0
53443,0
53445,1
53447,0
53449,0
53451,1
53453,0
53455,0
53459,0
53461,0
53465,0
53467,0
53471,1
53473,0
53475,0
53477,0
53479,0
53481,0
53483,0
53485,0
53487,0
53489,1
53491,0
55327,1
55329,1
55331,1
55333,1
55335,1
55337,1
55341,1
55343,1
55345,1
55349,1
55351,1
55355,1
55357,1
55359,1
55361,1
55363,1
55365,1
55367,1
55369,1
55371,1
55373,1
55375,1
55377,1
55381,1
55383,1
55385,1
55387,1
55389,1
55391,1
55393,1
55395,1
55397,1
55399,1
55403,1
55405,1
55407,1
55409,1
55411,1
55413,1
55415,1
55417,1
55419,1
55423,1
55425,1
55427,1
55429,1
55431,1
55435,1
55437,1
55439,1
55443,1
55445,1
55447,1
55449,1
55451,1
55453,1
55455,1
55457,1
55459,1
55463,1
55465,1
55467,1
55469,1
55471,1
55473,1
55475,1
55477,1
55481,1
55483,1
55485,1
55489,1
56329,0
56333,1
56335,1
56337,0
56339,0
56341,1
56343,1
56345,0
56347,0
56349,1
56351,0
56353,0
56355,0
56357,0
56359,0
56361,0
56363,0
56365,0
56367,1
56369,0
56371,1
56375,0
56379,1
56381,0
56383,0
56389,0
56391,0
56393,0
56395,1
56397,0
56399,0
56401,0
56405,0
56407,0
56409,1
56411,1
56413,1
56415,1
56417,0
56419,0
56423,0
56429,1
56431,0
56433,0
56435,0
56439,0
56441,1
56445,0
56449,1
56451,1
56459,1
56461,0
56465,1
56467,1
56469,1
56471,0
56473,0
56475,1
56481,1
56483,0
56487,0
56489,1
56491,0
56493,0
56495,0
56499,1
56501,0
56503,0
56505,1
56507,1
56509,0
56511,1
56512,1
56515,1
56521,1
56525,0
56527,1
56529,1
56533,1
56535,0
56539,0
56541,0
56543,0
56549,1
56551,0
56553,0
56555,1
57327,0
57329,0
57331,0
57333,0
57335,0
57337,0
57341,1
57347,0
57349,1
57351,1
57353,1
57357,0
57361,0
57363,0
57365,0
57367,0
57369,0
57373,0
57375,0
57377,1
57379,0
57383,0
57387,0
57389,0
57399,1
57403,0
57405,1
57407,0
57409,1
57411,0
57413,0
57417,1
57419,1
57421,0
57423,0
57425,0
57427,1
57429,0
57431,1
57435,1
58329,1
58331,0
58337,1
58339,0
58345,0
58347,1
58349,0
58351,0
58353,0
58355,1
58357,1
58359,0
58363,1
58365,1
58367,0
58369,0
58371,0
58373,0
58375,0
58377,0
58379,1
58381,0
58383,1
58387,1
58389,1
58391,0
58393,1
58395,0
58399,0
58405,0
58407,0
58409,1
58411,1
58415,1
58417,0
58419,1
58421,0
58423,0
58429,0
58431,0
58433,1
58435,0
58439,1
58443,1
58447,1
58449,0
58451,1
58453,0
58455,0
58461,1
58463,0
58465,0
58467,1
58469,1
58471,0
58473,1
58475,0
58477,1
58479,0
58481,0
58483,0
58485,0
58487,0
58489,0
58491,1
58493,0
58497,1
58499,0
58503,0
58507,1
58511,0
59329,1
59331,1
59335,0
59337,0
59339,0
59341,0
59343,1
59347,1
59349,1
59357,0
59359,1
59836,0
61327,1
61329,1
61331,1
61333,1
61337,1
61339,1
61341,1
61343,1
61345,1
61347,1
61349,1
61351,1
61355,1
61357,1
61359,1
61361,1
61363,0
61365,1
61367,0
62327,0
62329,0
62331,1
62333,1
62337,0
62341,1
62343,1
62345,1
62347,1
62349,1
62353,0
62354,1
62359,1
62361,1
62367,0
62369,1
62371,1
62373,1
62375,1
62377,0
62379,1
62381,0
62383,0
62385,0
62387,1
63327,0
63329,0
63331,1
63333,0
63337,0
63339,0
63341,0
63343,0
63345,0
63347,0
63349,0
63353,0
63355,1
63357,0
63361,0
63365,0
63367,0
63369,0
63371,0
63373,1
63375,0
63377,0
63379,0
63381,1
63383,0
63385,1
63387,1
63389,0
63391,0
63393,1
63395,0
63397,1
63403,0
63405,0
63407,1
63409,0
63411,1
63413,1
63415,0
63417,0
63419,0
63421,0
63423,0
63425,0
63431,0
63433,0
63435,0
63439,0
63441,0
63443,0
63445,1
63447,0
63449,0
64327,1
64331,0
64335,1
64337,0
64339,1
64341,1
64343,1
64345,1
64347,0
64349,1
64351,1
64353,1
64355,1
64359,1
64361,1
64363,1
64365,1
64367,1
64371,1
64373,1
64375,1
64377,1
64379,1
64383,1
64385,1
64387,1
64389,1
64391,1
64395,1
64397,1
64399,1
64401,1
64403,1
64407,1
64409,1
64411,1
64413,0
64415,0
64417,1
64419,1
64421,1
64423,1
64427,1
64433,1
64435,1
64437,0
64439,1
64441,0
64443,1
64445,1
64447,0
64451,1
64453,1
64457,1
64461,0
64463,1
64465,1
64467,1
64469,1
64473,1
64479,1
64483,1
64485,1
64487,1
64489,1
64491,1
64493,1
64495,1
64497,1
64501,0
64503,1
64505,1
64507,1
64509,1
64511,1
64513,1
64515,0
64519,1
64521,1
64525,0
66327,1
66329,1
66331,0
66333,1
66335,0
66337,1
66339,1
66341,1
66343,1
66345,1
66357,1
66361,1
66363,1
66365,1
66367,1
66369,1
66371,1
66377,0
66379,0
66381,1
66383,0
66385,1
66387,1
66389,0
66393,1
66397,1
66399,1
66401,1
66403,1
66405,1
66407,1
66409,0
66411,1
66413,1
66417,1
66421,1
66423,1
66425,1
66427,1
66429,1
66431,1
66433,1
66435,1
66439,1
66443,1
66445,1
66447,1
66449,1
66451,1
66453,1
66455,1
66459,0
66461,1
66463,0
66465,1
66471,1
66473,1
66477,1
66479,1
66481,1
66483,1
66485,1
66487,1
66491,1
66493,1
66495,1
66497,0
66499,0
66501,1
67327,0
67329,0
67331,0
67335,0
67339,0
67343,0
67345,0
67347,0
67349,0
67351,0
67353,0
67355,0
67357,0
67359,0
67361,0
67363,0
67365,0
67367,0
67369,0
67371,0
67373,0
67375,0
67377,0
67381,0
67383,0
67385,0
67387,0
67389,0
67391,0
67393,0
67395,0
67397,0
67399,0
67403,0
67405,0
67407,0
67409,0
67411,0
67413,0
67415,0
67417,0
67419,0
67421,0
67423,0
67427,0
67429,0
67431,0
67433,0
67435,1
67439,1
67441,0
67443,0
67445,0
67447,0
67449,0
67451,0
67455,0
67457,0
67459,0
67461,0
67463,0
67465,0
67467,0
67471,0
67473,0
67475,0
67479,0
68327,0
68329,0
68331,0
68333,0
68335,0
68341,0
68343,0
68345,0
68347,1
68349,0
68351,0
68353,0
68355,0
68357,0
68359,0
68361,0
68365,0
68367,0
68369,0
68371,0
68373,0
68375,0
68377,0
68379,0
68381,0
68383,0
68391,0
68393,0
68395,0
68397,0
69327,0
69329,1
69337,0
69341,0
69343,1
69345,1
69347,0
69349,0
69351,0
69353,0
69355,1
69357,1
69359,0
69361,0
69363,0
69367,1
69371,1
69375,1
69379,1
69383,1
69385,1
69387,0
69389,1
69391,0
69393,0
69395,1
69397,0
69399,1
69401,1
69405,1
69407,0
69411,1
69415,1
69417,1
69419,0
69421,1
69423,0
69425,0
69427,1
69429,1
69431,0
69433,1
69435,1
69437,0
69441,1
69443,0
69445,1
69447,0
69449,1
69451,1
69455,1
69457,0
69459,1
1798,1
1800,1
1802,1
1806,1
1808,1
1810,1
1812,1
1814,1
1816,1
1818,1
1820,1
1822,1
1824,1
1826,1
1830,1
1832,1
1834,1
1836,1
1838,1
1840,1
1842,1
1844,1
1846,1
1848,1
1850,1
1852,1
1854,1
1856,1
1860,1
1862,1
1864,1
1868,1
1872,1
1874,1
1876,1
1878,1
1880,1
1882,1
1884,1
1886,1
1888,1
2800,1
2804,0
2806,1
2808,1
2810,1
2814,1
2818,0
2820,1
2822,1
2824,1
2826,1
2828,0
2830,0
2832,1
2834,1
2838,0
2840,1
2842,1
2844,0
2846,1
2848,1
2850,1
2852,0
2854,1
2858,1
2860,0
2862,1
2864,1
2866,1
2868,0
2870,1
2872,0
2874,1
2876,1
2878,0
2880,1
2884,1
2886,1
2888,1
2890,0
2892,0
2896,1
2898,1
2900,0
2902,0
2904,1
2906,0
2908,1
2912,1
2914,0
2916,0
2918,0
2920,0
2922,1
2924,1
2926,1
2932,1
3798,1
3800,1
3804,1
3806,1
3808,1
3810,1
3812,1
3814,1
3820,1
3822,1
3824,1
3826,1
3828,1
3830,1
3832,1
3834,1
3836,1
3838,1
3840,1
3842,1
3844,1
3846,1
3848,1
3850,1
3852,1
3854,1
3856,1
3858,1
3862,1
3864,1
3866,1
3868,1
3870,1
3872,1
3876,1
3878,1
3880,1
3884,1
3888,1
3890,1
3892,1
3894,1
3896,1
3898,1
3900,1
3902,1
3904,1
3908,1
3910,1
3912,1
3914,1
3916,1
3918,1
3920,1
3922,1
3924,1
3926,1
3928,1
3930,1
3936,1
3938,1
3940,1
3942,1
3944,1
3946,1
3948,1
3950,1
3952,1
3954,1
3956,1
3958,1
3960,1
3962,1
3964,1
3966,1
3968,0
3972,1
3976,0
3978,1
3980,1
3982,1
3986,1
4798,1
4800,1
4802,1
4804,1
4806,1
4808,0
4814,1
4818,1
4822,1
4824,1
4826,1
4828,1
4830,1
4832,1
4834,1
4840,0
4842,1
4844,1
4846,1
4850,1
4852,1
4856,0
4858,1
4862,1
4864,1
4866,1
4868,1
4870,1
4872,1
4874,1
4876,1
4880,1
4882,1
4884,1
4886,1
4890,1
4892,1
4894,1
4896,1
4898,1
4902,1
4904,1
4906,1
4908,1
4910,1
4914,1
4918,1
4920,1
4922,1
4926,0
4928,1
4930,1
4932,1
4934,1
4936,1
4938,1
4940,1
4942,1
4944,1
4948,1
4952,0
4954,1
4958,1
4962,1
4964,1
4968,1
4972,1
4974,1
4976,1
4978,1
4980,1
4982,1
4984,1
4986,1
4990,1
4992,1
5002,1
5004,1
5008,1
5012,1
5014,1
5016,1
5018,1
5020,1
5022,1
5024,1
5026,1
5028,1
5030,1
5032,1
5036,1
5038,1
5040,1
5044,1
5050,1
5054,1
5056,1
5058,1
5060,0
5062,1
5064,0
5068,1
5070,1
5072,1
5074,1
5076,1
5078,1
5080,1
5082,1
5084,1
5088,1
5090,1
5092,1
5096,1
5098,0
5100,1
5104,1
5106,1
5110,1
5112,1
5114,1
5116,1
5118,1
5122,1
5124,1
5128,1
5132,1
5134,1
5136,1
5138,1
5140,1
5148,1
5150,1
5152,1
5154,1
5156,1
5158,1
5160,1
5162,1
5164,1
5166,1
5170,1
5172,1
5174,1
5176,1
5182,1
5186,1
5188,1
5192,1
5194,1
5198,1
5200,1
5202,1
5204,1
5206,1
5208,1
5210,1
5212,1
5214,1
5216,1
5220,1
5222,1
5224,1
5226,1
5228,1
5230,1
5232,1
5236,1
5238,1
5240,1
5244,1
5246,1
5252,1
5254,1
5256,1
5260,1
5262,1
5264,1
5266,1
5268,1
5270,1
5272,1
5274,1
5276,1
5280,1
5282,1
5284,1
5286,1
5288,1
5290,1
5292,1
5294,1
5296,1
5298,0
5302,1
5304,1
5800,0
5802,0
5804,0
5810,0
5812,0
5814,0
5816,0
5818,0
5822,0
5824,0
5826,0
5832,0
5834,0
5838,0
5840,0
5844,0
5846,0
5848,0
5850,0
5852,0
5854,0
7798,1
7800,1
7802,1
7804,1
7806,1
7808,1
7810,1
7814,1
7816,1
7818,1
7820,1
7822,1
7824,1
7828,1
7830,1
7833,1
7840,1
7842,1
7846,1
7848,1
7854,1
7856,1
7858,1
7860,0
7862,1
7864,1
7866,1
7870,1
7872,1
7874,0
7880,1
7886,1
7888,0
7890,1
7892,1
7894,1
7898,1
7900,1
7902,1
7904,1
7906,1
7908,1
7910,1
7912,1
7914,1
7916,1
7918,0
7922,1
7924,1
7928,1
7930,1
7934,1
7936,1
7942,1
7944,1
7946,1
7950,1
7952,1
7954,1
7956,1
7958,1
7960,1
7962,0
7966,1
7968,1
7970,1
7972,1
7976,1
7978,1
7982,1
7984,0
7988,1
7990,1
7992,0
7994,1
7996,1
8307,1
8337,0
8347,1
8367,1
8377,1
8387,1
8397,1
8407,1
8447,1
8467,1
8475,1
8480,1
8507,1
8532,0
8537,1
8547,0
8557,1
8567,1
8597,1
8627,0
8637,1
9798,0
9800,0
9804,0
9806,0
9808,0
9810,0
9812,0
9814,0
9816,0
9818,0
9822,0
9824,0
9826,0
9828,0
9830,0
9832,0
9834,0
9836,0
9838,0
9842,0
9846,0
9848,0
9850,0
9852,0
9856,0
9858,0
9860,0
9866,0
9868,0
9870,0
10798,0
10800,0
10802,0
10804,0
10812,0
10814,0
10816,0
10818,0
10820,0
10822,0
10824,0
10826,0
10830,0
10832,0
10834,0
10836,0
10838,0
10842,0
10844,0
10846,0
10848,0
10850,0
10852,0
10854,0
10856,0
10860,0
10864,0
10870,0
10872,0
10878,0
10880,0
10882,0
10884,0
10886,0
10888,0
10892,0
10894,0
10898,0
10904,0
10906,0
11798,0
11800,0
11804,0
11806,0
11812,0
11814,0
11816,0
11820,0
11822,0
11824,0
11826,0
11828,0
11830,0
11832,0
11834,0
11838,0
11840,0
11842,0
11844,0
11846,0
11848,0
11852,0
11854,0
11856,0
11862,0
11864,0
11866,0
11868,0
11870,0
11872,0
11874,0
11875,0
11876,1
11878,0
11880,0
11882,0
11884,0
11886,0
11890,0
11892,0
11896,0
11898,0
11902,0
11904,0
11906,0
11912,0
11914,0
11918,0
11920,0
11922,0
11924,0
11928,0
11930,0
11932,0
11934,0
11938,0
12798,0
12802,0
12804,1
12806,0
12818,1
12822,1
12824,0
12826,0
12828,0
12836,0
12840,1
